candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
GLD + SHY,bond|gold,PASS,PASS,20.0,2000000.0,1668939.260862,331060.739138,"{""GLD"": 1, ""SHY"": 8}",2,0.205068,0.173554,-0.190808,-0.157809,-0.025448,-0.021686,0.373135,0.334802,1.673272,1.756236,-0.000273,-0.000251,0.162454,0.235873,0.760965,0.663701,15.367587,17.294433,14.78154,2.3e-05,-0.073419,0.097264,0.097264,0.082964,4.958193,534241831706.99005,0.944989,0.845205,0.811959,0.984072,0.55375,0.101485,0.821035,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""SHY"": 8.0761, ""__CASH__"": 2.7588}"
GLD + XLV,defensive|gold,PASS,PASS,20.0,2000000.0,1596945.867047,403054.132953,"{""GLD"": 1, ""XLV"": 4}",2,0.205068,0.176803,-0.190808,-0.16446,-0.025448,-0.022201,0.373135,0.341003,1.673272,1.759036,-0.000273,-0.000208,0.162454,0.262556,0.760965,0.696612,13.783266,13.808391,12.758232,6.5e-05,-0.100102,0.064353,0.064353,0.085764,5.125518,2989320532484.5806,0.630942,0.554983,0.934539,0.585486,0.571616,0.598593,0.664374,"Stress 방어, CVaR 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""GLD"": 5.8318, ""XLV"": 7.4761, ""__CASH__"": 3.3588}"
BTC-USD + USO,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + DBC,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLU,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLP,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLE,commodity_energy|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + IEF,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + TLT,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + SHY,bond|crypto,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
BTC-USD + XLV,crypto|defensive,FAIL,FAIL: 예산 부족 - BTC-USD 1주 매수 불가,20.0,2000000.0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
USO + XLU,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1884772.885814,115227.114186,"{""USO"": 6, ""XLU"": 14}",2,0.205068,0.181976,-0.190808,-0.175602,-0.025448,-0.023119,0.373135,0.354727,1.673272,1.784445,-0.000273,-0.000335,0.162454,0.225574,0.760965,0.717379,11.260618,7.969093,9.149986,-6.2e-05,-0.06312,0.043587,0.043587,0.111173,6.644026,1652371120898.9595,0.070891,0.068846,0.56768,0.333981,0.733761,0.327885,0.275285,"Sharpe 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""XLU"": 7.955, ""__CASH__"": 0.9602}"
USO + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1808913.325689,191086.674311,"{""USO"": 6, ""XLP"": 7}",2,0.205068,0.181467,-0.190808,-0.167492,-0.025448,-0.023096,0.373135,0.348653,1.673272,1.755985,-0.000273,-0.000387,0.162454,0.223073,0.760965,0.7129,11.509131,12.219204,9.239602,-0.000114,-0.060619,0.048066,0.048066,0.082712,4.943144,1970411030431.8335,0.0848,0.422679,0.418958,0.388223,0.552143,0.392282,0.311658,"Sharpe 개선, MDD 개선, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""XLP"": 7.3228, ""__CASH__"": 1.5924}"
USO + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1918807.164805,81192.835195,"{""USO"": 6, ""IEF"": 7}",2,0.205068,0.179101,-0.190808,-0.164002,-0.025448,-0.022649,0.373135,0.340502,1.673272,1.73367,-0.000273,-0.0003,0.162454,0.219631,0.760965,0.689343,12.662764,14.048327,10.998805,-2.7e-05,-0.057178,0.071623,0.071623,0.060397,3.609527,1255579678720.9255,0.357854,0.574958,0.669571,0.673523,0.409741,0.247542,0.494858,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""IEF"": 8.2386, ""__CASH__"": 0.6766}"
USO + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1835156.602537,164843.397463,"{""USO"": 6, ""TLT"": 7}",2,0.205068,0.178831,-0.190808,-0.166414,-0.025448,-0.022543,0.373135,0.337681,1.673272,1.720514,-0.000273,-0.000337,0.162454,0.220283,0.760965,0.688349,12.79458,12.784282,11.41546,-6.4e-05,-0.057829,0.072616,0.072616,0.047242,2.823301,1970411030431.8335,0.422525,0.469723,0.561771,0.685559,0.325789,0.392282,0.474932,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""TLT"": 7.5415, ""__CASH__"": 1.3737}"
USO + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1899300.414069,100699.585931,"{""USO"": 6, ""SHY"": 8}",2,0.205068,0.179376,-0.190808,-0.159069,-0.025448,-0.0227,0.373135,0.341694,1.673272,1.737655,-0.000273,-0.000292,0.162454,0.219071,0.760965,0.689664,12.528488,16.633831,10.79797,-1.9e-05,-0.056618,0.071301,0.071301,0.064383,3.847729,534241831706.99005,0.326681,0.790208,0.692472,0.669631,0.435176,0.101485,0.52643,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""SHY"": 8.0761, ""__CASH__"": 0.8392}"
USO + XLV,commodity_energy|defensive,PASS,PASS,20.0,2000000.0,1827307.020254,172692.979746,"{""USO"": 6, ""XLV"": 4}",2,0.205068,0.182519,-0.190808,-0.166011,-0.025448,-0.023235,0.373135,0.347928,1.673272,1.741884,-0.000273,-0.00025,0.162454,0.24532,0.760965,0.722575,10.995886,12.995524,8.693258,2.4e-05,-0.082866,0.03839,0.03839,0.068612,4.100468,1970411030431.8335,0.0,0.48731,0.815053,0.271045,0.462163,0.392282,0.353407,"Stress 방어, MDD 개선, Sharpe 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""USO"": 7.7514, ""XLV"": 7.4761, ""__CASH__"": 1.4391}"
DBC + XLU,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1924665.055861,75334.944139,"{""DBC"": 24, ""XLU"": 14}",2,0.205068,0.179434,-0.190808,-0.173416,-0.025448,-0.022723,0.373135,0.345861,1.673272,1.760316,-0.000273,-0.000481,0.162454,0.24542,0.760965,0.710176,12.500358,9.114695,10.706869,-0.000208,-0.082966,0.050789,0.050789,0.087044,5.201993,33038140848.53505,0.312541,0.164221,0.148722,0.421208,0.579782,0.0,0.272077,"Sharpe 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""XLU"": 7.955, ""__CASH__"": 0.6278}"
DBC + XLP,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1848805.495736,151194.504264,"{""DBC"": 24, ""XLP"": 7}",2,0.205068,0.178913,-0.190808,-0.165534,-0.025448,-0.022706,0.373135,0.339827,1.673272,1.731716,-0.000273,-0.000532,0.162454,0.243351,0.760965,0.705698,12.754285,13.245455,10.775463,-0.000259,-0.080898,0.055268,0.055268,0.058444,3.492782,33038140848.53505,0.323188,0.508117,0.0,0.47545,0.397275,0.0,0.302012,"MDD 개선, 노출(beta/corr) 감소, Sharpe 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""XLP"": 7.3228, ""__CASH__"": 1.26}"
DBC + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1958699.334851,41300.665149,"{""DBC"": 24, ""IEF"": 7}",2,0.205068,0.176589,-0.190808,-0.161897,-0.025448,-0.022257,0.373135,0.331712,1.673272,1.708549,-0.000273,-0.000445,0.162454,0.239587,0.760965,0.682141,13.8876,15.151834,12.537937,-0.000172,-0.077133,0.078825,0.078825,0.035277,2.10825,33038140848.53505,0.596749,0.666828,0.250613,0.76075,0.249437,0.0,0.493369,"노출(beta/corr) 감소, MDD 개선, CVaR 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""IEF"": 8.2386, ""__CASH__"": 0.3442}"
DBC + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1875048.772583,124951.227417,"{""DBC"": 24, ""TLT"": 7}",2,0.205068,0.176405,-0.190808,-0.164431,-0.025448,-0.022167,0.373135,0.328888,1.673272,1.694325,-0.000273,-0.000483,0.162454,0.240049,0.760965,0.681147,13.977401,13.823909,12.893948,-0.00021,-0.077596,0.079819,0.079819,0.021052,1.258149,33038140848.53505,0.652007,0.556275,0.142813,0.772786,0.158664,0.0,0.461165,"노출(beta/corr) 감소, CVaR 개선, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""TLT"": 7.5415, ""__CASH__"": 1.0413}"
DBC + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1939192.584115,60807.415885,"{""DBC"": 24, ""SHY"": 8}",2,0.205068,0.176794,-0.190808,-0.156841,-0.025448,-0.022321,0.373135,0.332914,1.673272,1.713369,-0.000273,-0.000438,0.162454,0.238997,0.760965,0.682462,13.787722,17.801592,12.285885,-0.000164,-0.076544,0.078503,0.078503,0.040097,2.396325,33038140848.53505,0.557627,0.887428,0.273514,0.756858,0.280197,0.0,0.531063,"MDD 개선, 노출(beta/corr) 감소, CVaR 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""SHY"": 8.0761, ""__CASH__"": 0.5067}"
