candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
DBC + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1867199.177878,132800.822122,"{""DBC"": 24, ""XLV"": 4}",2,0.205068,0.180002,-0.190807,-0.163802,-0.025448,-0.022848,0.373135,0.339102,1.673272,1.717215,-0.000273,-0.000395,0.162454,0.265827,0.760965,0.715372,12.223559,14.153218,10.217689,-0.000122,-0.103373,0.045592,0.045592,0.043942,2.626127,33038140663.32702,0.236616,0.583689,0.396094,0.358272,0.304733,0.0,0.345073,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""DBC"": 8.0839, ""XLV"": 7.4761, ""__CASH__"": 1.1067}"
XLU + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1931694.455903,68305.544097,"{""XLU"": 14, ""XLE"": 12}",2,0.205068,0.182881,-0.190807,-0.170399,-0.025448,-0.023108,0.373135,0.354757,1.673272,1.775787,-0.000273,-0.000367,0.162454,0.253335,0.760965,0.739758,10.819601,10.695989,9.19566,-9.4e-05,-0.090882,0.021207,0.021207,0.102515,6.126612,1652371122214.9956,0.077982,0.295865,0.477182,0.062936,0.678511,0.327885,0.272442,"Sharpe 개선, Stress 방어, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLU"": 7.955, ""XLE"": 8.1425, ""__CASH__"": 0.5692}"
XLU + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1943234.534924,56765.465076,"{""XLU"": 14, ""IEF"": 7}",2,0.205068,0.175459,-0.190807,-0.174792,-0.025448,-0.021946,0.373135,0.333316,1.673272,1.728705,-0.000273,-0.000279,0.162454,0.252294,0.760965,0.693601,14.43896,8.393612,13.76005,-6e-06,-0.089841,0.067364,0.067364,0.055433,3.312826,1255579678910.7893,0.786443,0.104186,0.729724,0.621952,0.378058,0.247542,0.554415,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLU"": 7.955, ""IEF"": 8.2386, ""__CASH__"": 0.473}"
XLU + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1859583.979427,140416.020573,"{""XLU"": 14, ""TLT"": 7}",2,0.205068,0.175437,-0.190807,-0.17718,-0.025448,-0.021864,0.373135,0.330451,1.673272,1.71258,-0.000273,-0.000317,0.162454,0.252427,0.760965,0.692607,14.449278,7.142173,14.08429,-4.3e-05,-0.089973,0.068358,0.068358,0.039308,2.34916,1652371122214.9956,0.83677,0.0,0.62192,0.633987,0.275158,0.327885,0.524562,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLU"": 7.955, ""TLT"": 7.5415, ""__CASH__"": 1.1701}"
XLU + SHY,bond|defensive,PASS,PASS,20.0,2000000.0,1923727.786124,76272.213876,"{""XLU"": 14, ""SHY"": 8}",2,0.205068,0.175528,-0.190807,-0.169916,-0.025448,-0.021996,0.373135,0.334552,1.673272,1.735058,-0.000273,-0.000271,0.162454,0.251834,0.760965,0.693922,14.40503,10.948916,13.563237,2e-06,-0.089381,0.067043,0.067043,0.061785,3.692483,534241832039.15826,0.755894,0.316922,0.75263,0.618059,0.418597,0.101485,0.587213,"CVaR 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLU"": 7.955, ""SHY"": 8.0761, ""__CASH__"": 0.6356}"
XLP + XLE,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1855834.901154,144165.098846,"{""XLP"": 7, ""XLE"": 12}",2,0.205068,0.182318,-0.190807,-0.163034,-0.025448,-0.023096,0.373135,0.348697,1.673272,1.748033,-0.000273,-0.000418,0.162454,0.250823,0.760965,0.735279,11.094193,14.555666,9.242443,-0.000145,-0.088369,0.025686,0.025686,0.074761,4.467925,2488623226120.116,0.085243,0.617194,0.328458,0.117178,0.501398,0.497211,0.305684,"MDD 개선, Sharpe 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLP"": 7.3228, ""XLE"": 8.1425, ""__CASH__"": 1.2014}"
XLP + IEF,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1867374.980175,132625.019825,"{""XLP"": 7, ""IEF"": 7}",2,0.205068,0.174927,-0.190807,-0.16714,-0.025448,-0.021931,0.373135,0.327338,1.673272,1.699791,-0.000273,-0.000331,0.162454,0.250177,0.760965,0.689122,14.698444,12.403611,13.819918,-5.8e-05,-0.087723,0.071843,0.071843,0.026519,1.584836,1255579678910.7893,0.795735,0.438029,0.581,0.676194,0.193545,0.247542,0.581664,"CVaR 개선, 노출(beta/corr) 감소, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLP"": 7.3228, ""IEF"": 8.2386, ""__CASH__"": 1.1052}"
XLP + TLT,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1783724.424678,216275.575322,"{""XLP"": 7, ""TLT"": 7}",2,0.205068,0.174847,-0.190807,-0.169662,-0.025448,-0.021835,0.373135,0.324499,1.673272,1.684327,-0.000273,-0.000368,0.162454,0.250504,0.760965,0.688128,14.737276,11.08212,14.194816,-9.5e-05,-0.088051,0.072837,0.072837,0.011055,0.660676,2488623226120.116,0.853925,0.328011,0.473196,0.688229,0.094864,0.497211,0.562285,"CVaR 개선, 노출(beta/corr) 감소, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLP"": 7.3228, ""TLT"": 7.5415, ""__CASH__"": 1.8023}"
XLP + SHY,bond|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1847868.231375,152131.768625,"{""XLP"": 7, ""SHY"": 8}",2,0.205068,0.175054,-0.190807,-0.162071,-0.025448,-0.021978,0.373135,0.328555,1.673272,1.705505,-0.000273,-0.000323,0.162454,0.249606,0.760965,0.689443,14.63639,15.060323,13.634568,-5e-05,-0.087152,0.071522,0.071522,0.032233,1.926319,534241832039.15826,0.766966,0.659208,0.603906,0.672302,0.230008,0.101485,0.616366,"CVaR 개선, 노출(beta/corr) 감소, MDD 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLP"": 7.3228, ""SHY"": 8.0761, ""__CASH__"": 1.2678}"
XLE + IEF,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1965728.738029,34271.261971,"{""XLE"": 12, ""IEF"": 7}",2,0.205068,0.179757,-0.190807,-0.159378,-0.025448,-0.022649,0.373135,0.340596,1.673272,1.727869,-0.000273,-0.000331,0.162454,0.247698,0.760965,0.711722,12.34306,16.471985,10.999165,-5.8e-05,-0.085245,0.049243,0.049243,0.054596,3.262855,1255579678910.7893,0.357913,0.776732,0.579074,0.402479,0.372722,0.247542,0.486328,"MDD 개선, Stress 방어, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLE"": 8.1425, ""IEF"": 8.2386, ""__CASH__"": 0.2856}"
XLE + TLT,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1882078.182532,117921.817468,"{""XLE"": 12, ""TLT"": 7}",2,0.205068,0.179556,-0.190807,-0.16192,-0.025448,-0.022553,0.373135,0.337758,1.673272,1.713995,-0.000273,-0.000369,0.162454,0.247988,0.760965,0.710729,12.44097,15.139636,11.375025,-9.6e-05,-0.085535,0.050236,0.050236,0.040723,2.433747,3906806842509.893,0.416252,0.665811,0.47127,0.414514,0.284191,0.784367,0.482193,"유동성 양호, MDD 개선, Stress 방어","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLE"": 8.1425, ""TLT"": 7.5415, ""__CASH__"": 0.9827}"
XLE + SHY,bond|commodity_energy,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1946221.989229,53778.010771,"{""XLE"": 12, ""SHY"": 8}",2,0.205068,0.179998,-0.190807,-0.154261,-0.025448,-0.022685,0.373135,0.341796,1.673272,1.73222,-0.000273,-0.000324,0.162454,0.247141,0.760965,0.712044,12.225338,19.153789,10.855906,-5e-05,-0.084687,0.048921,0.048921,0.058947,3.522879,534241832039.15826,0.335677,1.0,0.60198,0.398586,0.400487,0.101485,0.522864,"MDD 개선, Stress 방어, Sharpe 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLE"": 8.1425, ""SHY"": 8.0761, ""__CASH__"": 0.4482}"
XLE + XLV,commodity_energy|defensive,FAIL,FAIL: Stress 개선 미달,20.0,2000000.0,1874228.598591,125771.401409,"{""XLE"": 12, ""XLV"": 4}",2,0.205068,0.183439,-0.190807,-0.160907,-0.025448,-0.023218,0.373135,0.347954,1.673272,1.733294,-0.000273,-0.000281,0.162454,0.273897,0.760965,0.744955,10.547373,15.670662,8.761288,-8e-06,-0.111443,0.01601,0.01601,0.060021,3.587068,2989320532229.1396,0.010561,0.71002,0.724552,0.0,0.407341,0.598593,0.361275,"Stress 방어, MDD 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""XLE"": 8.1425, ""XLV"": 7.4761, ""__CASH__"": 1.0481}"
IEF + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1885768.677613,114231.322387,"{""IEF"": 7, ""XLV"": 4}",2,0.205068,0.176043,-0.190807,-0.165196,-0.025448,-0.022101,0.373135,0.326619,1.673272,1.684927,-0.000273,-0.000193,0.162454,0.273197,0.760965,0.698797,14.15417,13.422568,13.152014,8e-05,-0.110743,0.062168,0.062168,0.011655,0.696523,1255579678910.7893,0.692067,0.52286,0.977094,0.559016,0.098692,0.247542,0.620362,"Stress 방어, CVaR 개선, 노출(beta/corr) 감소","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""IEF"": 8.2386, ""XLV"": 7.4761, ""__CASH__"": 0.9519}"
TLT + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1802118.122115,197881.877885,"{""TLT"": 7, ""XLV"": 4}",2,0.205068,0.175972,-0.190807,-0.167609,-0.025448,-0.022008,0.373135,0.323779,1.673272,1.669462,-0.000273,-0.000231,0.162454,0.273407,0.760965,0.697803,14.18839,12.158247,13.518589,4.2e-05,-0.110954,0.063161,0.063161,-0.003811,-0.227737,2989320532229.1396,0.748964,0.417602,0.86929,0.571051,0.0,0.598593,0.606551,"Stress 방어, CVaR 개선, 유동성 양호","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""TLT"": 7.5415, ""XLV"": 7.4761, ""__CASH__"": 1.649}"
SHY + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1866261.928812,133738.071188,"{""SHY"": 8, ""XLV"": 4}",2,0.205068,0.176165,-0.190807,-0.160267,-0.025448,-0.022141,0.373135,0.327836,1.673272,1.690659,-0.000273,-0.000185,0.162454,0.272608,0.760965,0.699118,14.094271,16.005748,12.99284,8.8e-05,-0.110155,0.061846,0.061846,0.017387,1.039088,534241832039.15826,0.66736,0.737917,1.0,0.555124,0.13527,0.101485,0.655273,"Stress 방어, MDD 개선, CVaR 개선","{""MSFT"": 16.3925, ""NVDA"": 16.3925, ""AVGO"": 8.3858, ""XOM"": 9.3775, ""011200.KS"": 16.3925, ""207940.KS"": 16.3925, ""SHY"": 8.0761, ""XLV"": 7.4761, ""__CASH__"": 1.1145}"
