candidate_combo,candidate_bucket_combo,status,message,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,final_score,recommendation_reason,weights_snapshot
XLP + IEF,bond|defensive,PASS,PASS,20.0,2000000.0,1867374.980175,132625.019825,"{""XLP"": 7, ""IEF"": 7}",2,0.180227,0.164422,-0.17065,-0.156639,-0.025523,-0.023453,0.19134,0.175393,0.895206,0.88427,-0.001187,-0.001057,0.299324,0.334913,0.439144,0.420847,8.769308,8.210565,8.11228,0.00013,-0.035589,0.018298,0.018298,-0.010936,-1.221613,1255579678910.7893,0.390698,0.381803,0.598333,0.680265,0.097397,0.247542,0.422915,"노출(beta/corr) 감소, Stress 방어, CVaR 개선","{""KO"": 83.3333, ""XLP"": 7.3228, ""IEF"": 8.2386, ""__CASH__"": 1.1052}"
XLP + TLT,bond|defensive,PASS,PASS,20.0,2000000.0,1783724.424678,216275.575322,"{""XLP"": 7, ""TLT"": 7}",2,0.180227,0.164434,-0.17065,-0.162431,-0.025523,-0.023391,0.19134,0.171158,0.895206,0.85845,-0.001187,-0.001107,0.299324,0.336979,0.439144,0.419922,8.762524,4.816527,8.35547,8e-05,-0.037656,0.019222,0.019222,-0.036756,-4.105826,2488623226120.116,0.426693,0.158485,0.452157,0.691362,0.0,0.497211,0.365468,"노출(beta/corr) 감소, 유동성 양호, Stress 방어","{""KO"": 83.3333, ""XLP"": 7.3228, ""TLT"": 7.5415, ""__CASH__"": 1.8023}"
XLP + SHY,bond|defensive,PASS,PASS,20.0,2000000.0,1847868.231375,152131.768625,"{""XLP"": 7, ""SHY"": 8}",2,0.180227,0.164135,-0.17065,-0.151774,-0.025523,-0.023413,0.19134,0.177712,0.895206,0.89994,-0.001187,-0.001042,0.299324,0.335342,0.439144,0.421195,8.92823,11.061034,8.267424,0.000145,-0.036019,0.017949,0.017949,0.004735,0.528905,534241832039.15826,0.413661,0.569355,0.642643,0.676086,0.15651,0.101485,0.475515,"노출(beta/corr) 감소, Stress 방어, MDD 개선","{""KO"": 83.3333, ""XLP"": 7.3228, ""SHY"": 8.0761, ""__CASH__"": 1.2678}"
XLE + IEF,bond|commodity_energy,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1965728.738029,34271.261971,"{""XLE"": 12, ""IEF"": 7}",2,0.180227,0.162374,-0.17065,-0.145853,-0.025523,-0.023318,0.19134,0.190904,0.895206,0.990951,-0.001187,-0.001089,0.299324,0.344411,0.439144,0.444876,9.905742,14.530855,8.641092,9.8e-05,-0.045088,-0.005731,-0.005731,0.095746,10.695375,1255579678910.7893,0.468969,0.797659,0.505359,0.391827,0.499821,0.247542,0.526285,"MDD 개선, Stress 방어, Sharpe 개선","{""KO"": 83.3333, ""XLE"": 8.1425, ""IEF"": 8.2386, ""__CASH__"": 0.2856}"
XLE + TLT,bond|commodity_energy,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1882078.182532,117921.817468,"{""XLE"": 12, ""TLT"": 7}",2,0.180227,0.162258,-0.17065,-0.151711,-0.025523,-0.023252,0.19134,0.186639,0.895206,0.965371,-0.001187,-0.001139,0.299324,0.346569,0.439144,0.443951,9.970221,11.098445,8.899325,4.8e-05,-0.047245,-0.004807,-0.004807,0.070165,7.837886,3906806842509.893,0.507191,0.571817,0.359183,0.402924,0.403327,0.784367,0.48356,"유동성 양호, MDD 개선, CVaR 개선","{""KO"": 83.3333, ""XLE"": 8.1425, ""TLT"": 7.5415, ""__CASH__"": 0.9827}"
XLE + SHY,bond|commodity_energy,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1946221.989229,53778.010771,"{""XLE"": 12, ""SHY"": 8}",2,0.180227,0.162211,-0.17065,-0.14348,-0.025523,-0.023279,0.19134,0.193229,0.895206,1.006277,-0.001187,-0.001074,0.299324,0.344776,0.439144,0.445224,9.996023,15.921416,8.791947,0.000113,-0.045453,-0.006079,-0.006079,0.111071,12.407319,534241832039.15826,0.491298,0.889153,0.549668,0.387649,0.557632,0.101485,0.559321,"MDD 개선, Sharpe 개선, Stress 방어","{""KO"": 83.3333, ""XLE"": 8.1425, ""SHY"": 8.0761, ""__CASH__"": 0.4482}"
XLE + XLV,commodity_energy|defensive,FAIL,FAIL: beta/corr 감소 미달,20.0,2000000.0,1874228.598591,125771.401409,"{""XLE"": 12, ""XLV"": 4}",2,0.180227,0.165958,-0.17065,-0.143481,-0.025523,-0.023812,0.19134,0.197988,0.895206,1.012236,-0.001187,-0.001041,0.299324,0.358055,0.439144,0.477518,7.917264,15.920804,6.703458,0.000146,-0.058731,-0.038373,-0.038373,0.117031,13.073066,2989320532229.1396,0.182173,0.889113,0.645128,0.0,0.580113,0.598593,0.45855,"MDD 개선, Stress 방어, 유동성 양호","{""KO"": 83.3333, ""XLE"": 8.1425, ""XLV"": 7.4761, ""__CASH__"": 1.0481}"
IEF + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1885768.677613,114231.322387,"{""IEF"": 7, ""XLV"": 4}",2,0.180227,0.162301,-0.17065,-0.150522,-0.025523,-0.023124,0.19134,0.175322,0.895206,0.895386,-0.001187,-0.000934,0.299324,0.357474,0.439144,0.430673,9.945938,11.794686,9.399913,0.000253,-0.05815,0.008471,0.008471,0.00018,0.020143,1255579678910.7893,0.581285,0.617627,0.955691,0.562312,0.13933,0.247542,0.600655,"Stress 방어, MDD 개선, CVaR 개선","{""KO"": 83.3333, ""IEF"": 8.2386, ""XLV"": 7.4761, ""__CASH__"": 0.9519}"
TLT + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1802118.122115,197881.877885,"{""TLT"": 7, ""XLV"": 4}",2,0.180227,0.162323,-0.17065,-0.156353,-0.025523,-0.023068,0.19134,0.171086,0.895206,0.869167,-0.001187,-0.000984,0.299324,0.359643,0.439144,0.429749,9.933792,8.377893,9.619793,0.000203,-0.06032,0.009396,0.009396,-0.026039,-2.90872,2989320532229.1396,0.61383,0.392813,0.809515,0.573409,0.040425,0.598593,0.546619,"Stress 방어, CVaR 개선, 유동성 양호","{""KO"": 83.3333, ""TLT"": 7.5415, ""XLV"": 7.4761, ""__CASH__"": 1.649}"
SHY + XLV,bond|defensive,PASS,PASS,20.0,2000000.0,1866261.928812,133738.071188,"{""SHY"": 8, ""XLV"": 4}",2,0.180227,0.162008,-0.17065,-0.145624,-0.025523,-0.023087,0.19134,0.177642,0.895206,0.911321,-0.001187,-0.000919,0.299324,0.357944,0.439144,0.431021,10.108495,14.665368,9.546621,0.000268,-0.058621,0.008123,0.008123,0.016115,1.800187,534241832039.15826,0.603,0.806509,1.0,0.558133,0.19944,0.101485,0.653183,"Stress 방어, MDD 개선, CVaR 개선","{""KO"": 83.3333, ""SHY"": 8.0761, ""XLV"": 7.4761, ""__CASH__"": 1.1145}"
